source,temporal,variable,ens,simulation,experiment,path
WACCM6MAM,Monthlymean,saltmmr_mode1,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.saltmmr_mode1.nc
WACCM6MAM,Monthlymean,saltmmr_mode2,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.saltmmr_mode2.nc
WACCM6MAM,Monthlymean,saltmmr_mode3,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.saltmmr_mode3.nc
WACCM6MAM,Monthlymean,siconca,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.siconca.nc
WACCM6MAM,Monthlymean,so2,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.so2.nc
WACCM6MAM,Monthlymean,soammr_mode1,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.soammr_mode1.nc
WACCM6MAM,Monthlymean,soammr_mode2,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.soammr_mode2.nc
WACCM6MAM,Monthlymean,sulfmmr_mode1,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.sulfmmr_mode1.nc
WACCM6MAM,Monthlymean,sulfmmr_mode2,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.sulfmmr_mode2.nc
WACCM6MAM,Monthlymean,sulfmmr_mode3,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.sulfmmr_mode3.nc
WACCM6MAM,Monthlymean,ta,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.ta.nc
WACCM6MAM,Monthlymean,tas,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.tas.nc
WACCM6MAM,Monthlymean,tasmax,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.tasmax.nc
WACCM6MAM,Monthlymean,tasmin,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.tasmin.nc
WACCM6MAM,Monthlymean,tatp,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.tatp.nc
WACCM6MAM,Monthlymean,theta,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.theta.nc
WACCM6MAM,Monthlymean,tntrl,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.tntrl.nc
WACCM6MAM,Monthlymean,tntrlcs,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.tntrlcs.nc
WACCM6MAM,Monthlymean,tntrs,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.tntrs.nc
WACCM6MAM,Monthlymean,tntrscs,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.tntrscs.nc
WACCM6MAM,Monthlymean,ts,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.ts.nc
WACCM6MAM,Monthlymean,ua,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.ua.nc
WACCM6MAM,Monthlymean,utendepfd,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.utendepfd.nc
WACCM6MAM,Monthlymean,utendnogw,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.utendnogw.nc
WACCM6MAM,Monthlymean,utendogw,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.utendogw.nc
WACCM6MAM,Monthlymean,va,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.va.nc
WACCM6MAM,Monthlymean,vtem,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.vtem.nc
WACCM6MAM,Monthlymean,vth,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.vth.nc
WACCM6MAM,Monthlymean,wa,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.wa.nc
WACCM6MAM,Monthlymean,wap,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.wap.nc
WACCM6MAM,Monthlymean,wtem,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.wtem.nc
WACCM6MAM,Monthlymean,wth,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.wth.nc
WACCM6MAM,Monthlymean,wtpct_mode1,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.wtpct_mode1.nc
WACCM6MAM,Monthlymean,wtpct_mode2,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.wtpct_mode2.nc
WACCM6MAM,Monthlymean,wtpct_mode3,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.wtpct_mode3.nc
WACCM6MAM,Monthlymean,zg,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.zg.nc
WACCM6MAM,Monthlymean,ztp,06,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble006.ztp.nc
WACCM6MAM,Monthlymean,ABS_550,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.ABS_550.nc
WACCM6MAM,Monthlymean,AOD_1020,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.AOD_1020.nc
WACCM6MAM,Monthlymean,AOD_550,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.AOD_550.nc
WACCM6MAM,Monthlymean,EXT_1020,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.EXT_1020.nc
WACCM6MAM,Monthlymean,EXT_550,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.EXT_550.nc
WACCM6MAM,Monthlymean,FLDS,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLDS.nc
WACCM6MAM,Monthlymean,FLDScs,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLDScs.nc
WACCM6MAM,Monthlymean,FLNS,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLNS.nc
WACCM6MAM,Monthlymean,FLNScs,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLNScs.nc
WACCM6MAM,Monthlymean,FLNTOA,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLNTOA.nc
WACCM6MAM,Monthlymean,FLNTOAcs,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLNTOAcs.nc
WACCM6MAM,Monthlymean,FLNTROP,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLNTROP.nc
WACCM6MAM,Monthlymean,FLUTOA,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLUTOA.nc
WACCM6MAM,Monthlymean,FLUTOAcs,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FLUTOAcs.nc
WACCM6MAM,Monthlymean,FSDS,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSDS.nc
WACCM6MAM,Monthlymean,FSDScs,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSDScs.nc
WACCM6MAM,Monthlymean,FSDTOA,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSDTOA.nc
WACCM6MAM,Monthlymean,FSDTOAcs,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSDTOAcs.nc
WACCM6MAM,Monthlymean,FSNS,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSNS.nc
WACCM6MAM,Monthlymean,FSNScs,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSNScs.nc
WACCM6MAM,Monthlymean,FSNTOA,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSNTOA.nc
WACCM6MAM,Monthlymean,FSNTOAcs,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSNTOAcs.nc
WACCM6MAM,Monthlymean,FSNTROP,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSNTROP.nc
WACCM6MAM,Monthlymean,FSUTOA,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.FSUTOA.nc
WACCM6MAM,Monthlymean,SAD_allaero,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.SAD_allaero.nc
WACCM6MAM,Monthlymean,SAOD_1020,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.SAOD_1020.nc
WACCM6MAM,Monthlymean,SAOD_550,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.SAOD_550.nc
WACCM6MAM,Monthlymean,bcmmr_mode1,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.bcmmr_mode1.nc
WACCM6MAM,Monthlymean,br,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.br.nc
WACCM6MAM,Monthlymean,br2,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.br2.nc
WACCM6MAM,Monthlymean,bro,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.bro.nc
WACCM6MAM,Monthlymean,brono2,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.brono2.nc
WACCM6MAM,Monthlymean,brtot,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.brtot.nc
WACCM6MAM,Monthlymean,brx,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.brx.nc
WACCM6MAM,Monthlymean,bry,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.bry.nc
WACCM6MAM,Monthlymean,cf,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.cf.nc
WACCM6MAM,Monthlymean,ch4,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.ch4.nc
WACCM6MAM,Monthlymean,chi,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.chi.nc
WACCM6MAM,Monthlymean,cl,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.cl.nc
WACCM6MAM,Monthlymean,cl2,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.cl2.nc
WACCM6MAM,Monthlymean,clc,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.clc.nc
WACCM6MAM,Monthlymean,clo,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.clo.nc
WACCM6MAM,Monthlymean,clono2,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.clono2.nc
WACCM6MAM,Monthlymean,cltot,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.cltot.nc
WACCM6MAM,Monthlymean,clx,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.clx.nc
WACCM6MAM,Monthlymean,cly,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.cly.nc
WACCM6MAM,Monthlymean,cod,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.cod.nc
WACCM6MAM,Monthlymean,cwp,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.cwp.nc
WACCM6MAM,Monthlymean,diameter_mode1,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.diameter_mode1.nc
WACCM6MAM,Monthlymean,diameter_mode2,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.diameter_mode2.nc
WACCM6MAM,Monthlymean,diameter_mode3,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.diameter_mode3.nc
WACCM6MAM,Monthlymean,dustmmr_mode1,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.dustmmr_mode1.nc
WACCM6MAM,Monthlymean,dustmmr_mode2,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.dustmmr_mode2.nc
WACCM6MAM,Monthlymean,dustmmr_mode3,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.dustmmr_mode3.nc
WACCM6MAM,Monthlymean,epfy,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.epfy.nc
WACCM6MAM,Monthlymean,epfz,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.epfz.nc
WACCM6MAM,Monthlymean,fyy,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.fyy.nc
WACCM6MAM,Monthlymean,fzz,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.fzz.nc
WACCM6MAM,Monthlymean,h2o,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.h2o.nc
WACCM6MAM,Monthlymean,h2so4,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.h2so4.nc
WACCM6MAM,Monthlymean,hbr,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.hbr.nc
WACCM6MAM,Monthlymean,hcl,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.hcl.nc
WACCM6MAM,Monthlymean,hf,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.hf.nc
WACCM6MAM,Monthlymean,hno3,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.hno3.nc
WACCM6MAM,Monthlymean,ho2,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.ho2.nc
WACCM6MAM,Monthlymean,hobr,07,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble007.hobr.nc
